<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2002.02.13	0.87670	0.87720	0.87030	0.87160	8433	0	50
2002.02.14	0.87150	0.87490	0.86800	0.87370	9269	0	50
2002.02.15	0.87410	0.87460	0.86940	0.87300	8488	0	50
2002.02.18	0.87320	0.87440	0.86990	0.87080	7018	0	50
2002.02.19	0.87060	0.87840	0.86630	0.87630	8274	0	50
2002.02.20	0.87630	0.87850	0.86870	0.86980	8804	0	50
2002.02.21	0.86950	0.87220	0.86790	0.87040	8512	0	50
2002.02.22	0.87040	0.87790	0.86800	0.87520	8655	0	50
2002.02.25	0.87530	0.87590	0.86870	0.86900	8066	0	50
2002.02.26	0.86910	0.87240	0.86150	0.86370	8845	0	50
2002.02.27	0.86380	0.86690	0.86250	0.86600	8801	0	50
2002.02.28	0.86610	0.86990	0.86230	0.86950	9183	0	50
2002.03.01	0.86930	0.86970	0.86290	0.86580	8907	0	50
2002.03.04	0.86470	0.87170	0.86310	0.86980	8653	0	50
2002.03.05	0.86990	0.87310	0.86480	0.87190	9111	0	50
2002.03.06	0.87170	0.87770	0.86930	0.87650	8851	0	50
2002.03.07	0.87640	0.88430	0.87390	0.88150	9974	0	50
2002.03.08	0.88150	0.88190	0.87200	0.87340	9161	0	50
2002.03.11	0.87370	0.87740	0.87320	0.87520	7926	0	50
2002.03.12	0.87550	0.87680	0.87030	0.87570	8379	0	50
2002.03.13	0.87570	0.87860	0.87240	0.87560	8493	0	50
2002.03.14	0.87570	0.88450	0.87530	0.88260	9307	0	50
2002.03.15	0.88270	0.88700	0.88070	0.88300	8915	0	50
2002.03.18	0.88120	0.88330	0.87820	0.88240	8377	0	50
2002.03.19	0.88220	0.88470	0.87950	0.88190	8725	0	50
2002.03.20	0.88200	0.88620	0.87870	0.88570	8622	0	50
2002.03.21	0.88560	0.88620	0.88050	0.88250	8579	0	50
2002.03.22	0.88280	0.88300	0.87490	0.87800	8364	0	50
2002.03.25	0.87730	0.87850	0.87520	0.87660	8498	0	50
2002.03.26	0.87680	0.87980	0.87310	0.87660	9340	0	50
2002.03.27	0.87670	0.87730	0.87190	0.87250	8799	0	50
2002.03.28	0.87240	0.87460	0.86980	0.87120	8949	0	50
2002.03.29	0.87140	0.87310	0.87040	0.87190	5372	0	50
2002.04.01	0.87160	0.88240	0.87140	0.88040	7661	0	50
2002.04.02	0.88060	0.88170	0.87720	0.87950	8819	0	50
2002.04.03	0.87940	0.88310	0.87740	0.88120	8538	0	50
2002.04.04	0.88090	0.88590	0.87640	0.87760	9317	0	50
2002.04.05	0.87760	0.88180	0.87720	0.87850	7746	0	50
2002.04.08	0.87910	0.87950	0.87350	0.87480	8109	0	50
2002.04.09	0.87490	0.88180	0.87330	0.88080	8970	0	50
2002.04.10	0.88110	0.88270	0.87860	0.88050	8811	0	50
2002.04.11	0.88060	0.88500	0.87880	0.88200	8642	0	50
2002.04.12	0.88200	0.88290	0.87740	0.88090	8410	0	50
2002.04.15	0.87970	0.88260	0.87880	0.87950	7784	0	50
2002.04.16	0.87950	0.88420	0.87890	0.88240	8239	0	50
2002.04.17	0.88230	0.89130	0.88170	0.89040	9116	0	50
2002.04.18	0.89050	0.89220	0.88560	0.89080	9333	0	50
2002.04.19	0.89070	0.89290	0.88780	0.89220	8133	0	50
2002.04.22	0.88940	0.89090	0.88670	0.88960	8041	0	50
2002.04.23	0.88950	0.89060	0.88580	0.88870	7457	0	50
2002.04.24	0.88860	0.89340	0.88730	0.89270	8157	0	50
2002.04.25	0.89250	0.89940	0.89150	0.89770	8741	0	50
2002.04.26	0.89760	0.90260	0.89600	0.90150	8403	0	50
2002.04.29	0.90130	0.90490	0.90070	0.90320	7971	0	50
2002.04.30	0.90320	0.90450	0.89880	0.90050	8079	0	50
2002.05.01	0.90050	0.90890	0.89900	0.90630	7840	0	50
2002.05.02	0.90630	0.90830	0.90100	0.90300	8282	0	50
2002.05.03	0.90310	0.91780	0.90240	0.91730	8721	0	50
2002.05.06	0.91640	0.91880	0.91330	0.91790	7816	0	50
2002.05.07	0.91810	0.91930	0.91140	0.91430	9154	0	50
2002.05.08	0.91440	0.91470	0.90360	0.90490	8743	0	50
2002.05.09	0.90490	0.91160	0.90370	0.90970	8544	0	50
2002.05.10	0.90970	0.91530	0.90840	0.91400	8917	0	50
2002.05.13	0.91290	0.91710	0.90940	0.91210	8426	0	50
2002.05.14	0.91200	0.91230	0.90100	0.90300	8727	0	50
2002.05.15	0.90280	0.91300	0.89940	0.91220	9334	0	50
2002.05.16	0.91210	0.91440	0.90850	0.91180	8359	0	50
2002.05.17	0.91170	0.92240	0.91120	0.92110	9437	0	50
2002.05.20	0.92060	0.92320	0.91800	0.92080	8414	0	50
2002.05.21	0.92070	0.92230	0.91610	0.91940	9574	0	50
2002.05.22	0.91930	0.92800	0.91790	0.92590	10163	0	50
2002.05.23	0.92580	0.92730	0.91800	0.92140	9443	0	50
2002.05.24	0.92150	0.92330	0.91610	0.92030	8750	0	50
2002.05.27	0.92050	0.92260	0.91820	0.92090	7755	0	50
2002.05.28	0.92110	0.93110	0.91970	0.92860	9025	0	50
2002.05.29	0.92850	0.93720	0.92710	0.93540	9628	0	50
2002.05.30	0.93540	0.94160	0.93470	0.93660	9733	0	50
2002.05.31	0.93660	0.94020	0.92830	0.93370	9048	0	50
2002.06.03	0.93300	0.94230	0.93020	0.94050	8787	0	50
2002.06.04	0.94060	0.94550	0.93870	0.93920	9416	0	50
2002.06.05	0.93920	0.94200	0.93510	0.93930	9144	0	50
2002.06.06	0.93920	0.94820	0.93360	0.94720	9261	0	50
2002.06.07	0.94740	0.94900	0.94260	0.94260	9574	0	50
2002.06.10	0.94310	0.94840	0.93870	0.94410	8381	0	50
2002.06.11	0.94410	0.94970	0.94030	0.94810	8949	0	50
2002.06.12	0.94820	0.95080	0.94250	0.94330	9241	0	50
2002.06.13	0.94350	0.94770	0.93950	0.94300	9036	0	50
2002.06.14	0.94310	0.95240	0.94130	0.94540	9295	0	50
2002.06.17	0.94510	0.94690	0.94110	0.94460	8368	0	50
2002.06.18	0.94470	0.95280	0.94350	0.95260	9627	0	50
2002.06.19	0.95280	0.95820	0.95150	0.95730	9230	0	50
2002.06.20	0.95770	0.96690	0.95560	0.96440	9045	0	50
2002.06.21	0.96450	0.97220	0.96300	0.97050	8922	0	50
2002.06.24	0.96990	0.98170	0.96780	0.97050	9413	0	50
2002.06.25	0.97050	0.98030	0.96610	0.97930	10109	0	50
2002.06.26	0.97940	0.99470	0.97860	0.98240	11389	0	50
2002.06.27	0.98240	0.99020	0.98080	0.98820	10186	0	50
2002.06.28	0.98780	0.99920	0.98370	0.99110	10367	0	50
2002.07.01	0.99140	0.99730	0.98610	0.99130	9002	0	50
2002.07.02	0.99120	0.99220	0.97970	0.98640	9648	0	50
2002.07.03	0.98630	0.98640	0.97670	0.98050	9228	0	50
2002.07.04	0.98030	0.98200	0.97490	0.97880	9039	0	50
2002.07.05	0.97860	0.97880	0.97140	0.97300	8972	0	50
2002.07.08	0.97450	0.99170	0.97410	0.99110	9978	0	50
2002.07.09	0.99060	0.99560	0.98710	0.99300	9925	0	50
2002.07.10	0.99300	0.99710	0.98580	0.98900	10078	0	50
2002.07.11	0.98910	0.99410	0.98320	0.98790	9898	0	50
2002.07.12	0.98790	0.99260	0.98500	0.99060	9545	0	50
2002.07.15	0.99160	1.00910	0.99130	1.00330	9650	0	50
2002.07.16	1.00360	1.01500	1.00310	1.01240	10783	0	50
2002.07.17	1.01240	1.01640	1.00320	1.00680	10904	0	50
2002.07.18	1.00690	1.01220	1.00390	1.01210	10073	0	50
2002.07.19	1.01190	1.02100	1.01020	1.01170	10716	0	50
2002.07.22	1.01120	1.01350	1.00540	1.00790	10635	0	50
2002.07.23	1.00770	1.00810	0.98440	0.98910	10701	0	50
2002.07.24	0.98950	0.99830	0.98730	0.99520	10230	0	50
2002.07.25	0.99530	1.00640	0.99390	1.00370	9117	0	50
2002.07.26	1.00350	1.00700	0.98520	0.98590	10547	0	50
2002.07.29	0.98730	0.98910	0.97700	0.98110	10098	0	50
2002.07.30	0.98120	0.98940	0.97780	0.98320	9530	0	50
2002.07.31	0.98320	0.98570	0.97590	0.97740	9837	0	50
