<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.09.06	1138.80	1167.80	1135.80	1166.30	9739	0	0
2011.09.07	1166.60	1201.80	1165.80	1201.30	6720	0	0
2011.09.08	1201.10	1203.30	1179.10	1182.60	8836	0	0
2011.09.09	1182.30	1193.40	1146.60	1157.80	10277	0	0
2011.09.11	1146.70	1149.10	1146.60	1147.60	205	0	0
2011.09.12	1147.80	1171.10	1129.30	1165.20	12350	0	0
2011.09.13	1165.10	1176.30	1144.60	1166.90	13111	0	0
2011.09.14	1167.10	1202.10	1154.80	1188.80	11719	0	0
2011.09.15	1189.10	1208.30	1182.10	1203.30	11463	0	0
2011.09.16	1203.10	1213.60	1194.60	1211.40	8181	0	0
2011.09.18	1196.40	1197.10	1194.60	1195.80	191	0	0
2011.09.19	1196.10	1209.90	1181.30	1196.20	8721	0	0
2011.09.20	1196.70	1220.40	1191.70	1203.50	9386	0	0
2011.09.21	1203.70	1209.40	1160.50	1162.90	10398	0	0
2011.09.22	1162.70	1164.70	1113.20	1137.70	13291	0	0
2011.09.23	1137.20	1144.70	1108.40	1136.90	13318	0	0
2011.09.25	1147.00	1150.70	1145.90	1149.20	318	0	0
2011.09.26	1149.40	1165.20	1121.40	1161.90	12597	0	0
2011.09.27	1162.20	1196.20	1161.40	1174.30	9513	0	0
2011.09.28	1174.40	1187.70	1149.50	1150.90	11279	0	0
2011.09.29	1150.70	1176.40	1139.40	1162.90	12063	0	0
2011.09.30	1162.70	1163.40	1127.40	1128.00	11106	0	0
2011.10.02	1128.90	1132.70	1128.90	1131.70	266	0	0
2011.10.03	1131.40	1139.20	1089.90	1092.90	12222	0	0
2011.10.04	1093.00	1125.40	1073.90	1121.40	13670	0	0
2011.10.05	1121.20	1146.40	1112.20	1137.20	11109	0	0
2011.10.06	1137.30	1165.90	1134.40	1162.90	10727	0	0
2011.10.07	1163.20	1178.90	1150.20	1161.00	9972	0	0
2011.10.09	1163.40	1168.90	1162.70	1168.40	247	0	0
2011.10.10	1168.70	1197.40	1168.30	1194.40	7796	0	0
2011.10.11	1194.70	1199.90	1186.00	1190.20	8281	0	0
2011.10.12	1190.00	1220.70	1185.40	1203.40	8584	0	0
2011.10.13	1203.50	1208.90	1190.20	1201.50	9244	0	0
2011.10.14	1201.40	1225.70	1197.90	1223.70	7296	0	0
2011.10.17	1228.20	1234.90	1191.90	1195.90	6468	0	0
2011.10.18	1196.00	1233.80	1190.00	1221.00	8945	0	0
2011.10.19	1220.70	1231.50	1206.00	1213.70	8599	0	0
2011.10.20	1213.50	1220.40	1196.90	1214.70	10179	0	0
2011.10.21	1214.40	1239.90	1214.20	1239.30	7251	0	0
2011.10.23	1233.40	1238.40	1232.90	1237.90	159	0	0
2011.10.24	1238.00	1256.70	1233.70	1250.20	6902	0	0
2011.10.25	1250.40	1258.70	1226.40	1228.70	8041	0	0
2011.10.26	1228.90	1248.70	1220.90	1244.50	8989	0	0
2011.10.27	1244.90	1293.30	1242.20	1287.90	8744	0	0
2011.10.28	1288.20	1288.40	1277.20	1286.00	7612	0	0
2011.10.30	1279.40	1280.20	1277.80	1277.90	104	0	0
2011.10.31	1278.20	1281.80	1245.40	1247.20	7921	0	0
2011.11.01	1247.30	1251.70	1212.50	1222.90	11786	0	0
2011.11.02	1222.70	1242.40	1222.30	1230.30	9837	0	0
2011.11.03	1230.40	1263.40	1217.50	1259.00	11259	0	0
2011.11.16	1259.20	1260.20	1229.90	1231.90	6716	0	0
2011.11.17	1232.20	1243.90	1208.90	1212.90	11867	0	0
2011.11.18	1213.00	1231.90	1210.80	1216.20	8843	0	0
2011.11.20	1215.20	1215.20	1203.70	1208.80	231	0	0
2011.11.21	1208.70	1210.20	1182.40	1191.70	8947	0	0
2011.11.22	1191.90	1200.70	1181.20	1186.00	8305	0	0
2011.11.23	1185.90	1186.20	1160.40	1162.70	9847	0	0
2011.11.24	1162.90	1175.70	1155.20	1159.20	5695	0	0
2011.11.25	1161.00	1172.90	1149.30	1155.20	7195	0	0
2011.11.27	1173.90	1177.90	1171.40	1173.00	284	0	0
2011.11.28	1173.20	1197.90	1172.40	1191.40	7278	0	0
2011.11.29	1191.30	1207.20	1187.70	1190.70	8403	0	0
2011.11.30	1190.80	1246.80	1183.90	1243.40	8441	0	0
2011.12.01	1243.70	1251.20	1236.30	1244.20	7024	0	0
2011.12.02	1244.40	1262.90	1242.50	1243.40	7508	0	0
2011.12.04	1244.00	1254.90	1244.00	1252.40	239	0	0
2011.12.05	1252.50	1266.70	1249.20	1252.50	6909	0	0
2011.12.06	1252.70	1265.90	1245.70	1257.30	7102	0	0
2011.12.07	1257.50	1267.70	1244.20	1263.50	7592	0	0
2011.12.08	1263.20	1271.80	1230.70	1235.70	9931	0	0
2011.12.09	1236.00	1255.50	1228.70	1253.80	7722	0	0
2011.12.11	1259.20	1259.20	1255.50	1257.00	109	0	0
2011.12.12	1257.20	1260.30	1226.40	1235.70	7677	0	0
2011.12.13	1236.10	1249.80	1218.70	1226.50	9102	0	0
2011.12.14	1226.60	1232.50	1208.90	1212.70	10314	0	0
2011.12.15	1212.40	1226.70	1204.70	1220.00	8198	0	0
2011.12.16	1220.20	1230.50	1214.20	1217.90	6349	0	0
2011.12.18	1215.90	1219.70	1215.90	1217.20	159	0	0
2011.12.19	1217.00	1225.70	1201.30	1209.20	6754	0	0
2011.12.20	1209.40	1243.30	1208.50	1241.70	5318	0	0
2011.12.21	1241.90	1254.70	1228.90	1241.90	6538	0	0
2011.12.22	1242.20	1259.30	1238.20	1258.90	4979	0	0
2011.12.23	1259.20	1264.20	1255.70	1262.40	3092	0	0
2011.12.25	1265.30	1265.30	1265.30	1265.30	1	0	0
2011.12.27	1266.40	1269.40	1261.90	1263.70	1846	0	0
2011.12.28	1263.50	1269.70	1248.40	1252.40	4015	0	0
2011.12.29	1252.70	1263.20	1249.70	1261.80	4185	0	0
2011.12.30	1261.70	1265.20	1258.70	1260.30	2826	0	0
2012.01.01	1257.90	1257.90	1257.90	1257.90	1	0	0
2012.01.03	1282.50	1284.70	1275.20	1276.90	3087	0	0
2012.01.04	1277.10	1279.20	1267.40	1276.90	4383	0	0
2012.01.05	1276.60	1282.40	1264.50	1277.90	5051	0	0
2012.01.06	1278.00	1285.90	1271.40	1278.90	4413	0	0
2012.01.08	1278.60	1278.60	1272.20	1273.90	121	0	0
2012.01.09	1274.10	1282.10	1271.90	1281.70	4837	0	0
2012.01.10	1281.60	1296.40	1281.60	1288.90	3895	0	0
2012.01.11	1289.10	1293.70	1283.60	1291.90	4282	0	0
2012.01.12	1291.70	1301.70	1285.20	1296.30	4087	0	0
2012.01.13	1296.20	1299.20	1276.90	1291.20	4712	0	0
2012.01.15	1290.00	1291.90	1289.30	1290.70	87	0	0
2012.01.16	1290.50	1296.40	1285.40	1295.20	3065	0	0
2012.01.17	1295.30	1306.70	1290.50	1295.70	3898	0	0
2012.01.18	1295.80	1308.40	1290.70	1307.20	4346	0	0
2012.01.19	1307.30	1315.70	1303.40	1313.90	3780	0	0
2012.01.20	1313.70	1315.70	1309.20	1315.20	3605	0	0
2012.01.22	1311.70	1312.20	1309.90	1310.20	60	0	0
2012.01.23	1310.30	1322.40	1309.20	1314.90	3460	0	0
2012.01.24	1315.00	1320.20	1305.40	1317.90	3818	0	0
2012.01.25	1318.00	1328.40	1306.90	1322.50	4126	0	0
2012.01.26	1322.40	1333.30	1312.90	1318.40	3558	0	0
2012.01.27	1318.50	1322.90	1310.90	1319.70	4086	0	0
2012.01.29	1317.90	1318.20	1314.90	1315.40	90	0	0
2012.01.30	1315.20	1315.70	1299.70	1313.70	3559	0	0
2012.01.31	1313.80	1321.20	1306.30	1310.00	3348	0	0
2012.02.01	1310.20	1330.90	1307.70	1324.70	3281	0	0
2012.02.02	1324.90	1329.70	1321.00	1326.40	3084	0	0
2012.02.03	1326.20	1345.20	1323.90	1344.50	2986	0	0
2012.02.05	1339.70	1340.40	1338.70	1340.20	94	0	0
2012.02.06	1340.40	1344.20	1333.70	1343.40	2600	0	0
2012.02.07	1343.20	1348.90	1335.30	1345.70	2890	0	0
2012.02.08	1345.80	1350.90	1341.20	1346.90	2576	0	0
2012.02.09	1346.70	1354.80	1343.70	1349.40	3738	0	0
2012.02.10	1349.20	1349.70	1336.70	1342.70	3219	0	0
2012.02.12	1349.90	1350.40	1347.40	1349.20	134	0	0
2012.02.13	1348.90	1354.90	1345.70	1348.70	2644	0	0
2012.02.14	1348.90	1354.70	1340.70	1350.40	3090	0	0
2012.02.15	1350.70	1360.70	1340.40	1341.20	4360	0	0
2012.02.16	1341.30	1359.40	1336.70	1357.20	3869	0	0
2012.02.17	1356.90	1363.30	1355.40	1362.00	2337	0	0
2012.02.19	1369.20	1371.20	1369.20	1370.80	86	0	0
2012.02.20	1370.70	1370.90	1364.20	1364.70	1767	0	0
2012.02.21	1364.90	1369.90	1358.20	1361.90	3116	0	0
2012.02.22	1362.20	1366.20	1355.40	1357.70	3048	0	0
2012.02.23	1357.90	1367.40	1352.70	1366.90	3109	0	0
2012.02.24	1367.20	1370.20	1362.90	1364.30	2416	0	0
2012.02.26	1364.90	1366.20	1364.70	1365.20	53	0	0
2012.02.27	1365.00	1371.90	1354.40	1368.70	2947	0	0
2012.02.28	1368.90	1374.80	1365.90	1372.70	2943	0	0
2012.02.29	1372.50	1378.30	1359.20	1363.20	4065	0	0
2012.03.01	1362.50	1377.60	1360.20	1377.60	3645	0	0
2012.03.02	1377.90	1377.90	1366.10	1369.70	2694	0	0
2012.03.04	1368.40	1370.40	1368.40	1368.90	61	0	0
2012.03.05	1368.60	1370.40	1359.10	1365.60	2838	0	0
2012.03.06	1365.70	1366.60	1339.60	1345.40	3739	0	0
2012.03.07	1345.30	1354.80	1344.60	1352.60	3189	0	0
2012.03.08	1352.40	1368.70	1351.30	1366.20	3176	0	0
2012.03.09	1366.00	1374.90	1363.70	1372.50	3246	0	0
2012.03.11	1371.70	1372.40	1371.20	1372.20	49	0	0
2012.03.12	1372.40	1373.90	1366.40	1373.70	3277	0	0
2012.03.13	1373.50	1398.40	1373.40	1395.40	4031	0	0
2012.03.14	1395.20	1399.40	1389.90	1392.20	3513	0	0
2012.03.15	1392.40	1402.70	1392.40	1400.70	3583	0	0
2012.03.16	1400.50	1405.90	1399.40	1404.50	2504	0	0
2012.03.18	1403.20	1405.20	1402.90	1405.20	175	0	0
2012.03.19	1405.30	1413.70	1399.40	1409.70	2014	0	0
2012.03.20	1409.40	1410.40	1397.70	1405.40	2382	0	0
2012.03.21	1405.70	1411.40	1400.20	1404.40	2478	0	0
2012.03.22	1404.30	1406.40	1388.40	1395.70	3173	0	0
2012.03.23	1395.90	1400.80	1386.50	1400.00	2331	0	0
2012.03.25	1402.40	1403.70	1402.40	1403.40	46	0	0
2012.03.26	1403.20	1421.90	1398.40	1421.70	2310	0	0
2012.03.27	1421.50	1425.40	1409.70	1411.40	2361	0	0
2012.03.28	1411.50	1416.90	1397.20	1405.70	2803	0	0
2012.03.29	1405.40	1408.70	1391.40	1402.70	3313	0	0
2012.03.30	1402.40	1410.80	1400.80	1408.70	2701	0	0
2012.04.01	1411.90	1414.90	1411.70	1414.90	97	0	0
2012.04.02	1414.70	1422.40	1404.00	1416.70	2852	0	0
2012.04.03	1416.40	1418.80	1404.40	1411.90	3499	0	0
2012.04.04	1411.70	1412.20	1393.40	1397.20	3631	0	0
2012.04.05	1397.30	1401.90	1388.40	1395.70	3157	0	0
2012.04.06	1395.50	1398.40	1376.40	1379.70	1044	0	0
2012.04.08	1379.20	1380.20	1376.40	1377.90	108	0	0
2012.04.09	1377.70	1386.90	1376.20	1380.40	2004	0	0
2012.04.10	1380.20	1384.90	1356.90	1363.40	4259	0	0
2012.04.11	1363.20	1374.70	1363.20	1371.20	3867	0	0
2012.04.12	1371.40	1390.40	1367.70	1388.70	3664	0	0
2012.04.13	1388.20	1392.40	1368.30	1368.30	4358	0	0
2012.04.15	1370.30	1370.30	1366.70	1368.40	107	0	0
2012.04.16	1368.50	1379.40	1364.90	1368.70	4917	0	0
2012.04.17	1368.50	1392.90	1363.70	1387.90	3371	0	0
2012.04.18	1388.20	1390.90	1382.30	1384.20	3798	0	0
2012.04.19	1384.30	1394.00	1369.80	1377.70	5877	0	0
2012.04.20	1377.90	1387.40	1375.70	1379.70	4635	0	0
2012.04.22	1376.40	1378.40	1375.90	1377.70	75	0	0
2012.04.23	1377.40	1378.90	1358.40	1368.20	3910	0	0
2012.04.24	1368.40	1381.40	1365.50	1379.20	4020	0	0
2012.04.25	1379.50	1391.80	1377.20	1391.00	3931	0	0
2012.04.26	1391.30	1402.80	1385.00	1394.30	3395	0	0
2012.04.27	1394.50	1406.80	1390.60	1402.40	3647	0	0
2012.04.29	1404.00	1406.30	1403.80	1404.00	53	0	0
2012.04.30	1404.10	1406.30	1393.70	1399.20	2956	0	0
2012.05.01	1399.00	1415.40	1395.20	1404.70	1876	0	0
2012.05.02	1404.40	1408.30	1393.30	1401.70	3225	0	0
2012.05.03	1401.90	1406.30	1388.40	1390.40	3101	0	0
2012.05.04	1390.70	1392.70	1365.70	1366.50	3537	0	0
2012.05.06	1357.70	1358.20	1346.20	1352.50	344	0	0
2012.05.07	1352.70	1373.80	1349.80	1370.40	3368	0	0
2012.05.08	1370.20	1371.50	1347.70	1361.50	4374	0	0
2012.05.09	1361.30	1364.00	1342.80	1352.00	6391	0	0
2012.05.10	1352.30	1366.80	1347.00	1351.80	5489	0	0
2012.05.11	1351.60	1366.00	1348.50	1352.80	4834	0	0
2012.05.13	1349.30	1349.50	1345.00	1347.00	231	0	0
2012.05.14	1346.90	1353.80	1335.30	1339.30	4929	0	0
2012.05.15	1339.60	1349.40	1328.10	1332.70	5131	0	0
2012.05.16	1332.80	1341.70	1323.00	1325.40	5886	0	0
2012.05.17	1325.50	1332.60	1302.00	1304.70	6166	0	0
2012.05.18	1304.90	1312.20	1291.80	1292.40	6121	0	0
2012.05.20	1293.30	1295.20	1289.30	1290.20	255	0	0
2012.05.21	1289.90	1317.70	1289.70	1316.70	5229	0	0
2012.05.22	1316.40	1328.40	1309.50	1314.70	5112	0	0
2012.05.23	1314.40	1320.70	1295.90	1317.40	6897	0	0
2012.05.24	1317.50	1326.20	1307.90	1323.00	6923	0	0
2012.05.25	1323.20	1331.40	1314.00	1316.90	5197	0	0
2012.05.27	1323.00	1323.90	1322.20	1323.40	164	0	0
2012.05.28	1323.50	1330.20	1321.70	1323.40	2539	0	0
2012.05.29	1323.50	1335.90	1319.40	1331.70	5374	0	0
2012.05.30	1331.90	1332.50	1307.90	1309.70	6220	0	0
2012.05.31	1309.40	1320.20	1298.70	1307.90	6044	0	0
2012.06.01	1308.20	1308.70	1274.40	1274.80	7044	0	0
2012.06.03	1275.90	1278.20	1265.90	1265.90	429	0	0
2012.06.04	1266.20	1282.20	1263.30	1275.40	5983	0	0
2012.06.05	1275.20	1287.40	1268.70	1286.20	5548	0	0
2012.06.06	1286.40	1318.90	1285.90	1318.20	6047	0	0
2012.06.07	1317.90	1330.20	1312.20	1317.40	6181	0	0
2012.06.08	1317.50	1329.80	1305.90	1329.80	5896	0	0
2012.06.10	1342.80	1349.20	1342.80	1344.70	380	0	0
2012.06.11	1344.40	1346.80	1304.40	1308.20	7456	0	0
2012.06.12	1308.40	1327.40	1305.70	1325.30	7341	0	0
2012.06.13	1325.20	1327.50	1310.20	1315.00	8775	0	0
2012.06.14	1315.20	1334.10	1312.20	1332.40	7730	0	0
2012.06.15	1332.60	1344.90	1331.10	1344.90	5165	0	0
2012.06.17	1350.20	1354.10	1346.40	1347.90	417	0	0
2012.06.18	1348.00	1353.60	1333.90	1346.60	6293	0	0
2012.06.19	1346.90	1363.40	1343.10	1356.60	4787	0	0
2012.06.20	1356.40	1361.90	1345.60	1356.40	6168	0	0
2012.06.21	1356.20	1359.60	1323.90	1327.40	5813	0	0
2012.06.22	1327.50	1337.90	1324.70	1331.90	4609	0	0
2012.06.24	1332.00	1332.70	1328.90	1330.20	97	0	0
2012.06.25	1330.00	1330.70	1308.90	1313.40	4512	0	0
2012.06.26	1313.70	1324.20	1309.70	1320.90	4792	0	0
2012.06.27	1321.20	1334.70	1318.40	1331.20	4213	0	0
2012.06.28	1331.40	1333.90	1313.20	1325.20	5658	0	0
2012.06.29	1324.80	1365.20	1322.70	1364.20	6314	0	0
2012.07.01	1364.40	1365.40	1363.90	1364.70	91	0	0
2012.07.02	1364.90	1367.70	1354.40	1363.40	4585	0	0
2012.07.03	1363.50	1374.70	1360.00	1373.70	3097	0	0
2012.07.04	1373.50	1375.20	1369.20	1369.70	2084	0	0
2012.07.05	1369.90	1380.20	1362.40	1367.40	4993	0	0
2012.07.06	1367.50	1369.20	1347.40	1357.40	4626	0	0
2012.07.08	1354.10	1354.60	1353.10	1353.40	64	0	0
2012.07.09	1353.60	1355.40	1346.10	1352.10	4074	0	0
2012.07.10	1352.40	1361.40	1335.60	1340.10	4050	0	0
2012.07.11	1340.40	1347.40	1332.70	1342.90	4714	0	0
2012.07.12	1343.00	1343.70	1324.70	1335.90	4761	0	0
2012.07.13	1336.00	1357.80	1333.70	1357.70	4165	0	0
2012.07.15	1355.90	1356.40	1354.40	1354.40	117	0	0
2012.07.16	1354.70	1356.90	1348.20	1351.20	3201	0	0
2012.07.17	1351.40	1365.20	1344.30	1362.40	4272	0	0
2012.07.18	1362.70	1376.40	1357.40	1374.40	3936	0	0
2012.07.19	1374.20	1380.20	1370.40	1375.70	4129	0	0
2012.07.20	1375.50	1375.70	1361.40	1362.70	4249	0	0
2012.07.22	1359.80	1360.90	1358.40	1359.40	100	0	0
2012.07.23	1359.20	1359.20	1336.50	1344.40	4729	0	0
2012.07.24	1344.70	1350.90	1326.10	1327.40	5290	0	0
2012.07.25	1327.60	1344.40	1325.90	1339.20	5427	0	0
2012.07.26	1339.00	1363.40	1332.90	1360.20	5921	0	0
2012.07.27	1359.90	1389.70	1357.70	1387.20	5560	0	0
2012.07.29	1384.20	1386.20	1384.20	1384.70	95	0	0
2012.07.30	1384.90	1392.20	1380.70	1386.20	4205	0	0
2012.07.31	1386.00	1391.40	1375.90	1377.20	4947	0	0
2012.08.01	1377.00	1386.20	1372.80	1376.70	4731	0	0
2012.08.02	1376.50	1387.70	1354.20	1366.40	6700	0	0
2012.08.03	1366.30	1394.20	1364.90	1393.30	4600	0	0
2012.08.05	1394.20	1394.90	1392.20	1392.20	77	0	0
2012.08.06	1391.90	1399.40	1391.20	1393.40	3221	0	0
2012.08.07	1393.20	1407.20	1391.40	1400.20	3319	0	0
2012.08.08	1400.40	1403.40	1393.90	1400.20	3127	0	0
2012.08.09	1399.90	1406.70	1396.70	1403.00	3230	0	0
2012.08.10	1403.40	1405.70	1395.00	1404.90	3101	0	0
2012.08.12	1403.20	1404.90	1403.20	1404.70	56	0	0
2012.08.13	1404.40	1406.70	1396.90	1404.40	2820	0	0
2012.08.14	1404.50	1412.20	1400.30	1402.20	3041	0	0
2012.08.15	1401.90	1407.90	1399.70	1406.40	2539	0	0
2012.08.16	1406.20	1417.40	1404.20	1415.40	2630	0	0
2012.08.17	1415.70	1418.40	1412.70	1416.90	2285	0	0
2012.08.19	1416.70	1419.20	1416.70	1417.20	72	0	0
2012.08.20	1416.90	1419.70	1411.40	1417.20	2335	0	0
2012.08.21	1417.00	1426.80	1410.30	1413.10	2754	0	0
2012.08.22	1412.90	1415.90	1406.40	1414.40	3541	0	0
2012.08.23	1414.60	1419.90	1400.30	1403.50	3468	0	0
2012.08.24	1403.70	1414.00	1397.50	1412.50	2725	0	0
2012.08.26	1412.00	1415.00	1412.00	1414.50	51	0	0
2012.08.27	1414.70	1417.80	1408.90	1410.40	2187	0	0
2012.08.28	1410.30	1413.90	1405.20	1410.90	3026	0	0
2012.08.29	1411.20	1413.80	1406.20	1408.20	2324	0	0
2012.08.30	1408.00	1408.20	1396.70	1397.20	2383	0	0
2012.08.31	1397.40	1413.30	1396.90	1406.30	3736	0	0
2012.09.02	1406.90	1407.20	1402.90	1406.20	76	0	0
2012.09.03	1405.90	1410.40	1397.90	1407.90	1904	0	0
2012.09.04	1408.20	1410.40	1395.90	1405.40	2933	0	0
2012.09.05	1405.20	1408.80	1398.20	1404.50	3546	0	0
2012.09.06	1404.20	1433.50	1404.00	1431.70	3513	0	0
2012.09.07	1431.50	1439.20	1431.20	1438.80	3454	0	0
2012.09.09	1437.50	1437.70	1437.00	1437.50	59	0	0
2012.09.10	1437.30	1438.50	1425.00	1426.70	2459	0	0
2012.09.11	1427.00	1438.00	1422.20	1429.20	2546	0	0
2012.09.12	1428.90	1439.90	1428.90	1439.20	3903	0	0
2012.09.13	1438.90	1463.70	1434.90	1459.00	4127	0	0
2012.09.14	1458.90	1474.40	1458.90	1466.20	3473	0	0
2012.09.16	1465.20	1465.40	1463.90	1463.90	48	0	0
2012.09.17	1464.00	1465.30	1457.20	1461.20	2665	0	0
2012.09.18	1461.40	1462.90	1455.70	1460.70	3291	0	0
2012.09.19	1460.50	1465.30	1457.50	1459.40	3316	0	0
2012.09.20	1459.50	1462.40	1449.60	1461.10	3350	0	0
2012.09.21	1461.40	1468.10	1456.80	1457.80	2969	0	0
2012.09.23	1456.60	1459.80	1456.60	1459.10	73	0	0
2012.09.24	1458.80	1460.50	1451.10	1458.70	2693	0	0
2012.09.25	1458.50	1463.20	1441.40	1444.20	3199	0	0
2012.09.26	1443.90	1445.90	1429.90	1435.70	3303	0	0
2012.09.27	1435.90	1450.20	1435.20	1448.40	3443	0	0
2012.09.28	1448.20	1449.20	1434.90	1440.20	3594	0	0
2012.09.30	1438.70	1439.70	1436.40	1436.70	149	0	0
2012.10.01	1436.40	1457.20	1433.70	1442.90	3904	0	0
2012.10.02	1443.20	1451.70	1438.20	1445.30	3660	0	0
2012.10.03	1445.10	1455.00	1440.80	1453.90	3376	0	0
2012.10.04	1453.80	1463.40	1450.90	1462.40	3626	0	0
2012.10.05	1462.30	1471.70	1456.20	1460.50	3109	0	0
2012.10.07	1461.90	1461.90	1458.00	1458.70	106	0	0
2012.10.08	1458.40	1459.70	1452.50	1454.40	2642	0	0
2012.10.09	1454.70	1459.20	1439.20	1439.40	3613	0	0
2012.10.10	1439.30	1442.40	1426.20	1427.40	3718	0	0
2012.10.11	1427.20	1443.90	1427.20	1434.90	3351	0	0
2012.10.12	1435.20	1439.40	1425.20	1426.30	3643	0	0
2012.10.14	1428.40	1428.70	1425.40	1426.20	138	0	0
2012.10.15	1425.90	1441.90	1421.40	1441.70	3498	0	0
2012.10.16	1441.80	1456.20	1439.40	1455.70	2956	0	0
2012.10.17	1455.50	1462.90	1451.20	1461.20	2830	0	0
2012.10.18	1461.00	1464.40	1452.70	1456.40	3643	0	0
2012.10.19	1456.70	1458.20	1428.40	1429.00	3376	0	0
2012.10.21	1429.40	1430.70	1428.50	1428.90	98	0	0
2012.10.22	1428.70	1437.40	1421.70	1436.20	3456	0	0
2012.10.23	1435.90	1437.90	1407.00	1413.20	4329	0	0
2012.10.24	1412.90	1419.70	1406.70	1410.70	3649	0	0
2012.10.25	1410.80	1421.40	1401.90	1411.40	4110	0	0
2012.10.26	1411.20	1417.20	1399.40	1412.70	4674	0	0
2012.10.28	1410.90	1411.50	1406.20	1408.00	230	0	0
2012.10.29	1407.90	1411.20	1401.50	1404.40	1712	0	0
2012.10.30	1404.70	1417.10	1398.40	1415.60	2202	0	0
2012.10.31	1415.80	1422.80	1405.20	1406.70	3733	0	0
2012.11.01	1406.80	1430.00	1403.50	1428.20	3674	0	0
2012.11.02	1428.50	1436.00	1409.80	1410.00	3762	0	0
2012.11.04	1407.00	1410.00	1407.00	1408.00	148	0	0
2012.11.05	1408.30	1420.00	1407.30	1415.50	2924	0	0
2012.11.06	1415.20	1433.40	1414.60	1426.60	2695	0	0
2012.11.07	1426.40	1434.60	1387.20	1396.40	6767	0	0
2012.11.08	1396.10	1400.40	1375.90	1379.70	5300	0	0
2012.11.09	1379.60	1391.20	1366.60	1377.70	4665	0	0
2012.11.11	1378.70	1381.00	1376.20	1377.90	128	0	0
2012.11.12	1377.70	1384.80	1375.90	1377.90	3049	0	0
2012.11.13	1378.00	1389.10	1368.70	1375.70	4516	0	0
2012.11.14	1375.40	1384.40	1352.40	1357.10	4592	0	0
2012.11.15	1356.90	1361.60	1347.90	1352.60	4561	0	0
2012.11.16	1352.50	1362.70	1342.70	1362.70	5010	0	0
2012.11.18	1363.20	1366.70	1362.70	1366.70	109	0	0
2012.11.19	1366.80	1387.90	1364.20	1382.90	3387	0	0
2012.11.20	1383.20	1389.90	1376.40	1387.90	3643	0	0
2012.11.21	1388.20	1394.20	1379.70	1393.20	3461	0	0
2012.11.22	1393.40	1396.20	1392.40	1393.90	1154	0	0
2012.11.23	1394.20	1409.30	1389.40	1407.50	1965	0	0
2012.11.25	1405.70	1405.70	1403.20	1404.20	146	0	0
2012.11.26	1404.00	1407.20	1397.40	1406.90	2772	0	0
2012.11.27	1407.20	1409.90	1396.40	1396.70	3604	0	0
2012.11.28	1396.90	1409.90	1384.40	1406.00	4057	0	0
2012.11.29	1406.20	1419.50	1406.00	1413.20	3971	0	0
2012.11.30	1413.00	1420.70	1411.40	1416.70	3475	0	0
2012.12.02	1416.20	1416.20	1416.20	1416.20	1	0	0
2012.12.03	1414.70	1424.90	1405.90	1407.40	3366	0	0
2012.12.04	1407.20	1412.90	1402.40	1403.90	3673	0	0
2012.12.05	1403.70	1415.40	1397.70	1408.70	4088	0	0
2012.12.06	1408.90	1414.10	1404.40	1414.10	3990	0	0
2012.12.07	1413.90	1422.50	1409.20	1416.10	4034	0	0
2012.12.09	1417.00	1418.70	1417.00	1417.50	104	0	0
2012.12.10	1417.70	1421.70	1411.50	1416.70	2793	0	0
2012.12.11	1416.50	1433.70	1415.70	1431.40	2705	0	0
2012.12.12	1431.20	1438.60	1425.90	1428.10	3412	0	0
2012.12.13	1428.40	1431.20	1415.70	1421.90	3140	0	0
2012.12.14	1421.70	1425.20	1411.50	1415.20	3382	0	0
2012.12.16	1420.90	1422.70	1419.40	1421.90	179	0	0
2012.12.17	1421.80	1433.90	1414.90	1432.90	4143	0	0
2012.12.18	1433.00	1447.90	1430.50	1445.30	4263	0	0
2012.12.19	1445.40	1450.20	1431.80	1433.20	3493	0	0
2012.12.20	1432.90	1445.30	1431.50	1443.80	3099	0	0
2012.12.21	1444.10	1444.10	1409.90	1431.20	5408	0	0
2012.12.23	1429.40	1429.70	1426.70	1426.90	147	0	0
2012.12.24	1427.20	1428.90	1422.90	1424.50	934	0	0
2012.12.26	1429.70	1430.70	1416.20	1418.60	1362	0	0
2012.12.27	1418.40	1423.40	1401.10	1420.30	3751	0	0
2012.12.28	1420.10	1420.10	1387.30	1387.90	3231	0	0
2012.12.30	1392.90	1396.90	1388.40	1394.40	344	0	0
2012.12.31	1394.70	1430.20	1389.70	1427.90	4677	0	0
2013.01.02	1443.90	1462.70	1443.90	1459.20	3014	0	0
2013.01.03	1459.40	1465.20	1454.90	1457.90	2697	0	0
2013.01.04	1457.70	1467.70	1456.40	1463.40	2865	0	0
2013.01.06	1464.90	1465.20	1463.20	1463.90	95	0	0
2013.01.07	1463.70	1463.90	1455.70	1460.40	1934	0	0
2013.01.08	1460.20	1461.70	1450.90	1457.40	2208	0	0
2013.01.09	1457.70	1464.20	1456.70	1459.90	2106	0	0
2013.01.10	1460.20	1475.70	1459.70	1474.70	2762	0	0
2013.01.11	1474.40	1474.40	1467.20	1471.70	2139	0	0
2013.01.13	1471.80	1471.90	1470.50	1471.90	109	0	0
2013.01.14	1471.70	1475.90	1465.40	1469.40	2404	0	0
2013.01.15	1469.70	1472.90	1461.80	1471.90	2229	0	0
