2015.05.12,00:00,2101.75,2105.50,2084.00,2100.25,21683
2015.05.13,00:00,2100.00,2110.50,2095.75,2100.50,16543
2015.05.14,00:00,2100.25,2122.25,2096.00,2121.75,12153
2015.05.15,00:00,2121.25,2126.25,2116.75,2121.50,12160
2015.05.18,00:00,2121.25,2130.75,2116.00,2129.75,11074
2015.05.19,00:00,2130.00,2137.00,2124.50,2125.75,11225
2015.05.20,00:00,2125.50,2134.75,2122.00,2124.25,13599
2015.05.21,00:00,2124.00,2134.50,2117.75,2131.25,9761
2015.05.22,00:00,2131.50,2133.50,2125.75,2130.50,8613
2015.05.25,00:00,2127.00,2129.50,2121.25,2125.50,1062
2015.05.26,00:00,2125.75,2127.25,2098.75,2107.50,13725
2015.05.27,00:00,2107.75,2126.50,2103.50,2122.00,11953
2015.05.28,00:00,2122.00,2124.75,2112.50,2124.50,14103
2015.05.29,00:00,2124.25,2125.00,2104.25,2110.75,14895
2015.06.01,00:00,2108.00,2119.75,2102.50,2113.00,16918
2015.06.02,00:00,2112.75,2117.50,2096.00,2108.50,21115
2015.06.03,00:00,2108.25,2122.50,2108.25,2117.50,17793
2015.06.04,00:00,2117.25,2118.00,2092.75,2100.50,24658
2015.06.05,00:00,2100.25,2104.50,2085.25,2095.25,22673
2015.06.08,00:00,2093.50,2095.00,2078.00,2081.50,17105
2015.06.09,00:00,2081.00,2086.25,2070.50,2082.50,19272
2015.06.10,00:00,2082.25,2109.50,2081.50,2108.25,17175
2015.06.11,00:00,2108.00,2115.25,2104.00,2110.50,15868
2015.06.12,00:00,2110.25,2111.00,2091.00,2092.25,11691
2015.06.15,00:00,2085.00,2090.50,2072.00,2084.50,16791
2015.06.16,00:00,2084.25,2099.00,2071.00,2098.50,12034
2015.06.17,00:00,2098.25,2107.75,2088.00,2097.00,22329
2015.06.18,00:00,2096.75,2127.50,2090.75,2122.00,20812
2015.06.19,00:00,2122.25,2125.25,2109.50,2110.25,14385
2015.06.22,00:00,2113.00,2129.50,2112.75,2122.50,30497
2015.06.23,00:00,2122.75,2128.00,2119.00,2124.50,22293
2015.06.24,00:00,2124.75,2125.50,2106.50,2108.25,37091
2015.06.25,00:00,2108.50,2120.50,2099.75,2101.25,33256
2015.06.26,00:00,2101.50,2108.25,2094.00,2101.50,31791
2015.06.29,00:00,2064.75,2090.75,2055.00,2060.50,63534
2015.06.30,00:00,2061.00,2077.00,2055.00,2065.00,63222
2015.07.01,00:00,2064.50,2085.75,2062.50,2079.75,43684
2015.07.02,00:00,2079.50,2087.25,2070.25,2077.00,28602
2015.07.03,00:00,2076.75,2080.00,2071.50,2072.50,10915
2015.07.06,00:00,2046.75,2078.75,2042.75,2075.25,45940
2015.07.07,00:00,2075.75,2086.00,2043.25,2081.50,63225
2015.07.08,00:00,2081.25,2081.50,2044.00,2046.50,76440
2015.07.09,00:00,2046.25,2075.50,2045.75,2049.50,46939
2015.07.10,00:00,2049.25,2081.00,2048.50,2080.75,33073
2015.07.13,00:00,2065.00,2101.25,2063.75,2100.50,34656
2015.07.14,00:00,2100.25,2111.75,2097.25,2109.50,15706
2015.07.15,00:00,2108.50,2114.25,2101.75,2111.00,20704
2015.07.16,00:00,2111.25,2125.00,2111.25,2123.25,17479
2015.07.17,00:00,2123.50,2125.75,2119.25,2123.25,12328
2015.07.20,00:00,2125.75,2132.75,2123.25,2128.25,6537
2015.07.21,00:00,2128.50,2131.50,2113.75,2115.00,14973
2015.07.22,00:00,2114.75,2118.50,2109.00,2117.00,17257
2015.07.23,00:00,2116.75,2120.50,2098.00,2107.75,20280
2015.07.24,00:00,2107.50,2110.50,2076.50,2082.00,21456
2015.07.27,00:00,2084.25,2087.25,2063.25,2071.00,30507
2015.07.28,00:00,2071.25,2095.50,2068.25,2094.75,28501
2015.07.29,00:00,2094.50,2110.75,2091.00,2106.75,29894
2015.07.30,00:00,2107.00,2110.75,2094.25,2110.00,24419
2015.07.31,00:00,2109.50,2115.75,2103.25,2104.25,20262
2015.08.03,00:00,2105.50,2109.00,2086.75,2098.00,27328
2015.08.04,00:00,2097.75,2102.75,2088.00,2090.50,26811
2015.08.05,00:00,2089.50,2113.50,2088.75,2101.00,24365
2015.08.06,00:00,2099.75,2104.25,2075.25,2085.00,24667
2015.08.07,00:00,2084.50,2087.75,2067.25,2070.25,28197
2015.08.10,00:00,2078.00,2106.25,2077.00,2105.75,18689
2015.08.11,00:00,2105.50,2105.75,2075.50,2085.25,37318
2015.08.12,00:00,2084.75,2089.50,2051.25,2088.25,53147
2015.08.13,00:00,2088.00,2097.00,2077.50,2085.00,35563
2015.08.14,00:00,2084.50,2091.50,2077.75,2091.50,27443
2015.08.17,00:00,2093.75,2104.00,2078.25,2102.25,23483
2015.08.18,00:00,2102.50,2106.75,2094.00,2096.25,25312
2015.08.19,00:00,2096.50,2101.00,2069.75,2076.25,42884
2015.08.20,00:00,2076.50,2080.75,2028.25,2029.00,55255
2015.08.21,00:00,2029.00,2031.25,1978.25,1978.50,78463
2015.08.24,00:00,1964.50,1965.75,1833.50,1876.75,325252
2015.08.25,00:00,1878.00,1952.00,1865.75,1873.00,249617
2015.08.26,00:00,1873.50,1946.50,1864.50,1940.50,239362
2015.08.27,00:00,1940.00,1993.75,1938.25,1992.50,132214
2015.08.28,00:00,1992.25,1995.25,1970.00,1982.50,91791
2015.08.31,00:00,1989.50,1989.50,1962.00,1968.00,177982
2015.09.01,00:00,1968.25,1968.50,1901.50,1915.50,324714
2015.09.02,00:00,1915.50,1951.50,1915.25,1950.50,244968
2015.09.03,00:00,1951.00,1976.00,1944.50,1949.50,201367
2015.09.04,00:00,1949.00,1951.00,1910.00,1917.50,216879
2015.09.07,00:00,1919.50,1946.00,1919.50,1934.00,57722
2015.09.08,00:00,1935.75,1970.50,1932.00,1967.25,143045
2015.09.09,00:00,1967.00,1993.50,1937.25,1944.00,155830
2015.09.10,00:00,1943.75,1968.50,1929.75,1951.50,190600
2015.09.11,00:00,1951.25,1960.00,1938.50,1957.00,88368
2015.09.14,00:00,1964.50,1975.25,1947.75,1954.50,94866
2015.09.15,00:00,1954.25,1984.00,1946.50,1982.00,83423
2015.09.16,00:00,1981.75,2000.00,1973.25,1998.50,72795
2015.09.17,00:00,1997.25,2021.25,1982.25,1986.50,171604
2015.09.18,00:00,1986.75,1993.00,1954.50,1960.25,155617
2015.09.21,00:00,1961.75,1979.50,1949.25,1974.25,122830
2015.09.22,00:00,1974.50,1974.75,1928.25,1940.50,153313
2015.09.23,00:00,1940.75,1952.50,1921.25,1942.50,126785
2015.09.24,00:00,1942.50,1947.00,1908.00,1930.50,189480
2015.09.25,00:00,1930.00,1961.50,1921.00,1921.50,163851
2015.09.28,00:00,1925.75,1940.00,1879.00,1885.00,186507
2015.09.29,00:00,1884.50,1899.00,1870.25,1883.00,199232
2015.09.30,00:00,1883.25,1919.50,1880.50,1911.75,155349
2015.10.01,00:00,1912.00,1938.50,1899.50,1926.50,176848
2015.10.02,00:00,1926.75,1937.50,1892.25,1936.75,171972
2015.10.05,00:00,1950.20,1989.50,1946.63,1985.00,96910
2015.10.06,00:00,1984.75,1992.00,1971.75,1973.50,111517
2015.10.07,00:00,1973.00,1999.75,1970.75,1997.25,137378
2015.10.08,00:00,1997.00,2015.50,1979.25,2014.00,126761
2015.10.09,00:00,2012.00,2022.00,2007.00,2011.75,93393
2015.10.12,00:00,2012.50,2022.00,2010.00,2020.50,70540
2015.10.13,00:00,2019.75,2022.50,1999.00,2000.00,95255
2015.10.14,00:00,1999.25,2009.50,1990.25,1993.00,122402
2015.10.15,00:00,1993.00,2027.00,1993.00,2026.00,68640
2015.10.16,00:00,2025.50,2030.75,2019.50,2027.75,38507
2015.10.19,00:00,2031.50,2035.00,2021.50,2034.25,59693
2015.10.20,00:00,2033.00,2039.00,2026.25,2027.50,60616
2015.10.21,00:00,2027.00,2041.00,2014.75,2017.00,74295
2015.10.22,00:00,2017.25,2062.25,2016.75,2062.25,81321
2015.10.23,00:00,2063.00,2080.75,2060.00,2075.50,83007
2015.10.26,00:00,2072.50,2074.50,2064.25,2069.75,49755
2015.10.27,00:00,2069.75,2071.00,2058.00,2068.75,50689
2015.10.28,00:00,2067.50,2091.75,2062.25,2087.50,84468
2015.10.29,00:00,2087.00,2092.50,2079.50,2090.25,56966
2015.10.30,00:00,2091.75,2100.75,2076.00,2080.00,62299
2015.11.02,00:00,2077.75,2106.00,2070.50,2099.50,20091
2015.11.03,00:00,2099.25,2116.25,2095.25,2108.00,20462
2015.11.04,00:00,2107.75,2115.25,2096.25,2101.75,50231
2015.11.05,00:00,2101.50,2110.25,2089.75,2101.00,54669
2015.11.06,00:00,2100.00,2103.50,2083.25,2094.50,91307
2015.11.09,00:00,2097.50,2103.25,2067.25,2077.50,49907
2015.11.10,00:00,2077.25,2083.75,2069.25,2081.50,47134
2015.11.11,00:00,2081.50,2091.75,2072.50,2073.25,43081
2015.11.12,00:00,2073.00,2082.00,2044.25,2045.00,85194
2015.11.13,00:00,2044.75,2050.50,2022.25,2027.25,57425
2015.11.16,00:00,2010.75,2054.50,2003.50,2052.50,55661
2015.11.17,00:00,2052.25,2067.00,2045.25,2053.25,46288
2015.11.18,00:00,2053.50,2086.00,2046.75,2082.25,46049
2015.11.19,00:00,2082.00,2092.50,2078.25,2082.25,37085
2015.11.20,00:00,2082.00,2097.00,2079.50,2087.25,32782
2015.11.23,00:00,2092.00,2095.75,2080.75,2086.00,32172
2015.11.24,00:00,2085.75,2093.50,2068.50,2086.50,44508
2015.11.25,00:00,2086.00,2095.25,2085.00,2091.25,27844
2015.11.26,00:00,2090.25,2100.25,2090.00,2098.00,8125
2015.11.27,00:00,2097.25,2098.00,2083.75,2090.25,23919
2015.11.30,00:00,2092.00,2096.50,2080.25,2087.00,31589
2015.12.01,00:00,2086.75,2103.00,2085.25,2101.25,37903
2015.12.02,00:00,2100.75,2106.00,2076.25,2084.75,44829
2015.12.03,00:00,2084.50,2096.50,2041.25,2055.00,100852
2015.12.04,00:00,2055.25,2094.00,2048.00,2093.25,106711
2015.12.07,00:00,2092.75,2096.00,2065.25,2082.00,30095
2015.12.08,00:00,2082.25,2082.25,2051.00,2061.00,33001
2015.12.09,00:00,2061.25,2080.50,2034.75,2045.75,40880
2015.12.10,00:00,2047.00,2067.50,2044.50,2051.25,31325
2015.12.11,00:00,2051.00,2055.75,2012.25,2013.00,27691
2015.12.14,00:00,2011.25,2028.75,1993.00,2021.00,47741
2015.12.15,00:00,2021.25,2054.25,2019.00,2046.00,60841
2015.12.16,00:00,2045.75,2076.50,2039.75,2067.75,92015
2015.12.17,00:00,2068.00,2082.00,2032.00,2032.50,63275
2015.12.18,00:00,2032.75,2038.75,2000.25,2000.75,90924
2015.12.21,00:00,2007.50,2028.50,2004.50,2027.25,29154
2015.12.22,00:00,2027.00,2045.50,2016.50,2043.00,52245
2015.12.23,00:00,2042.75,2066.75,2041.00,2062.00,41083
2015.12.28,00:00,2060.00,2062.50,2043.50,2058.25,15463
2015.12.29,00:00,2058.00,2082.50,2056.00,2080.50,29457
2015.12.30,00:00,2079.75,2080.25,2060.75,2063.25,29926
2015.12.31,00:00,2063.50,2064.50,2044.25,2057.75,19538
2016.01.04,00:00,2045.50,2050.50,1987.25,2018.00,45367
2016.01.05,00:00,2017.75,2025.50,2001.00,2018.00,74764
2016.01.06,00:00,2018.25,2019.00,1978.25,1994.25,95559
2016.01.07,00:00,1995.00,1998.50,1936.25,1942.00,128508
2016.01.08,00:00,1941.75,1972.50,1917.75,1919.00,129570
2016.01.11,00:00,1919.50,1936.50,1900.25,1920.25,63517
2016.01.12,00:00,1920.50,1947.75,1906.75,1930.25,106666
