<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.08.08	18463.00	18505.50	18433.50	18461.00	62573	0	0
2016.08.09	18459.00	18519.50	18439.50	18466.00	58073	0	0
2016.08.10	18461.00	18509.50	18414.50	18445.00	70123	0	0
2016.08.11	18446.00	18590.50	18429.00	18560.00	70873	0	0
2016.08.12	18557.00	18582.50	18483.50	18519.50	59773	0	0
2016.08.15	18524.00	18619.50	18520.50	18582.00	49673	0	0
2016.08.16	18583.00	18583.50	18503.50	18531.00	75273	0	0
2016.08.17	18528.00	18555.50	18440.50	18546.00	84423	0	0
2016.08.18	18547.00	18572.50	18501.50	18560.00	65373	0	0
2016.08.19	18561.00	18570.50	18466.50	18533.50	75123	0	0
2016.08.22	18538.00	18557.50	18439.50	18516.00	108873	0	0
2016.08.23	18512.00	18611.50	18501.00	18528.00	67873	0	0
2016.08.24	18531.00	18539.50	18424.50	18465.00	77423	0	0
2016.08.25	18463.00	18479.50	18404.50	18447.00	77423	0	0
2016.08.26	18448.00	18550.00	18308.50	18378.50	124623	0	0
2016.08.29	18376.00	18499.50	18349.00	18491.00	76073	0	0
2016.08.30	18488.00	18511.50	18397.50	18447.00	67273	0	0
2016.08.31	18448.00	18449.00	18321.50	18389.00	68323	0	0
2016.09.01	18388.00	18458.50	18282.50	18386.00	104123	0	0
2016.09.02	18390.00	18445.00	18286.00	18386.00	92473	0	0
2016.09.05	18390.00	18423.00	18370.00	18392.00	35820	0	0
2016.09.06	18388.00	18451.00	18344.00	18434.00	68223	0	0
2016.09.07	18435.00	18445.00	18376.00	18427.00	63223	0	0
2016.09.08	18426.00	18460.00	18352.00	18372.00	70323	0	0
2016.09.09	18360.00	18375.00	17958.00	17960.00	104123	0	0
2016.09.12	17954.00	18271.00	17817.00	18234.00	182723	0	0
2016.09.13	18223.00	18226.00	17944.00	18027.00	154423	0	0
2016.09.14	18022.00	18079.00	17903.00	17932.00	141423	0	0
